EncryptId,Subject,Course,Section,Term,Course_Hours_Attempted,Mid_Term_Grade,Final_Grade,Meeting_Days,Start_Time,End_Time
28092544,CSC,201,1,201610,3,D,W6,MW,1300.0,1415.0
28092544,CSC,211,2,201610,3,F,W6,TR,1230.0,1345.0
28092544,MCM,306,1,201610,3,,C,TR,1100.0,1215.0
28092544,MCM,307,500,201610,3,,B,,,
28092544,MTH,220,3,201610,3,C,F,MWF,900.0,950.0
12643705,CSC,201,1,201610,3,,W,MW,1300.0,1415.0
12643705,MTH,220,14,201610,3,,W,MWF,1100.0,1150.0
27845380,CSC,214,1,201610,3,C,D,MW,1430.0,1545.0
27845380,CSC,241,1,201610,3,D,D,TR,1400.0,1515.0
27845380,CSC,331,1,201610,3,,A,TR,1230.0,1345.0
27845380,MTH,220,4,201610,3,D,B,MWF,900.0,950.0
21992278,ACC,333,1,201610,3,,A,MW,1430.0,1545.0
21992278,ACC,343,1,201610,3,,A,TR,1230.0,1345.0
21992278,ACC,437,2,201610,3,,B,TR,1400.0,1515.0
21992278,CSC,340,500,201610,3,,A,,,
21992278,FIN,333,1,201610,3,,B,TR,930.0,1045.0
13449831,COM,215,501,201610,3,F,C,,,
13449831,CSC,202,1,201610,3,F,W6,MW,1430.0,1545.0
13449831,GOL,131,4,201610,3,C,C,TR,1100.0,1215.0
13449831,GOL,131L,28,201610,1,F,D,R,1300.0,1450.0
13449831,MTH,220,500,201610,3,B,C,,,
16662080,ACC,331,1,201610,3,,B,MW,1100.0,1215.0
16662080,ACC,457,1,201610,3,,A,TR,930.0,1045.0
16662080,ECO,339,1,201610,3,,D,MWF,1000.0,1050.0
16662080,MGT,371,1,201610,3,,B,TR,800.0,915.0
24402483,CSC,214,1,201610,3,C,D,MW,1430.0,1545.0
24402483,CSC,241,1,201610,3,C,D,TR,1400.0,1515.0
24402483,CSC,331,1,201610,3,,B,TR,1230.0,1345.0
24402483,CSC,411,1,201610,1,,C,TR,1530.0,1645.0
24402483,GOL,471,3,201610,2,,A,,,
23464004,CSC,351,1,201610,3,,A,TR,1400.0,1515.0
23464004,CSC,411,1,201610,1,,C,TR,1530.0,1645.0
23464004,CSC,425,1,201610,3,,B,TR,930.0,1045.0
23464004,CSC,442,1,201610,3,,B,TR,1100.0,1215.0
23464004,CSC,455,1,201610,3,,A,MW,1300.0,1415.0
1738298,CSC,323,1,201610,3,,A,TR,1530.0,1645.0
1738298,CSC,331,1,201610,3,,B,TR,1230.0,1345.0
1738298,CSC,455,1,201610,3,,A,MW,1300.0,1415.0
22836934,HMS,203,1,201610,3,F,F,TR,930.0,1045.0
22836934,MHL,345,1,201610,3,,F,MWF,900.0,950.0
22836934,MUP,100,1,201610,0,,W6,,,
22836934,MUP,119,55,201610,2,,W6,W,1300.0,1350.0
22836934,MUP,335,3,201610,1,,F,TR,1400.0,1515.0
22836934,MUP,357,2,201610,3,,F,MWF,1000.0,1050.0
4591968,ACC,232,3,201610,3,,W6,TR,1230.0,1345.0
4591968,CSC,102,3,201610,3,B,B,TR,1100.0,1215.0
4591968,ECO,231,4,201610,3,C,C,MWF,1000.0,1050.0
4591968,ENG,209,502,201610,3,C,B,,,
4591968,ENG,273,93,201610,3,B,B,MWF,1100.0,1150.0
26318440,BIO,121,5,201610,3,D,C,TR,1100.0,1215.0
26318440,BIO,121L,22,201610,1,D,C,W,1300.0,1450.0
26318440,KIN,273,1,201610,2,C,B,TR,930.0,1045.0
26318440,PSC,142,8,201610,3,B,A,MWF,1200.0,1250.0
26318440,PSY,133,1,201610,3,D,F,TR,1230.0,1345.0
16263341,CSC,411,1,201610,1,,B,TR,1530.0,1645.0
16263341,CSC,455,1,201610,3,,A,MW,1300.0,1415.0
16263341,GBU,461,500,201610,3,,A,,,
16263341,SOC,137,500,201610,3,B,A,,,
16263341,SWK,210,2,201610,3,B,A,TR,1400.0,1515.0
27752335,ART,261,1,201610,3,A,B,TR,800.0,1040.0
27752335,ART,445,1,201610,3,,B,TR,1400.0,1515.0
27752335,CSC,102,2,201610,3,B,B,MWF,1000.0,1050.0
27752335,GBU,325,2,201610,3,,D,MW,1300.0,1415.0
28197513,ACC,231,5,201610,3,A,B,TR,1100.0,1215.0
28197513,BCM,247,3,201610,3,A,A,MWF,1000.0,1050.0
28197513,CSC,351,1,201610,3,,A,TR,1400.0,1515.0
28197513,CSC,353,1,201610,3,,B,TR,930.0,1045.0
28197513,GBU,325,1,201610,3,,C,MW,1100.0,1215.0
13020455,CHE,133,4,201610,3,D,B,TR,800.0,915.0
13020455,CHE,133,4,201610,3,D,B,T,1300.0,1350.0
13020455,CHE,133L,21,201610,1,D,B,W,1230.0,1520.0
13020455,CHE,133L,21,201610,1,D,B,T,1700.0,1750.0
13020455,CSC,102,1,201610,3,A,A,MWF,800.0,850.0
13020455,ENG,221,500,201610,3,D,C,,,
13020455,MTH,140,2,201610,4,C,C,MWF,1000.0,1050.0
13020455,MTH,140,2,201610,4,C,C,TR,930.0,1045.0
15816834,CSC,323,1,201610,3,,A,TR,1530.0,1645.0
15816834,CSC,342,1,201610,3,,C,MWF,1000.0,1050.0
15816834,GOL,131,3,201610,3,C,B,TR,930.0,1045.0
15816834,GOL,131L,22,201610,1,B,A,T,1300.0,1450.0
15816834,GOL,471,7,201610,2,,A,,,
15816834,HIS,134,3,201610,3,,W6,MWF,900.0,950.0
15816834,PSC,141,5,201610,3,B,A,TR,1100.0,1215.0
7658272,CSC,342,1,201610,3,,B,MWF,1000.0,1050.0
7658272,CSC,425,1,201610,3,,B,TR,930.0,1045.0
7658272,CSC,442,1,201610,3,,B,TR,1100.0,1215.0
7658272,ENG,273,593,201610,3,A,B,,,
7658272,MTH,305,1,201610,3,,B,MWF,900.0,950.0
11799240,CSC,214,1,201610,3,C,C,MW,1430.0,1545.0
11799240,CSC,323,1,201610,3,,B,TR,1530.0,1645.0
11799240,CSC,331,1,201610,3,,A,TR,1230.0,1345.0
11799240,ENG,273,595,201610,3,B,B,,,
20492398,ART,110,2,201610,3,A,C,MW,800.0,1040.0
20492398,CSC,351,1,201610,3,,B,TR,1400.0,1515.0
20492398,CSC,353,1,201610,3,,D,TR,930.0,1045.0
20976986,CSC,211,2,201610,3,B,C,TR,1230.0,1345.0
20976986,ENG,132,9,201610,3,,B,MWF,1200.0,1250.0
20976986,HIS,133,21,201610,3,,B,MWF,900.0,950.0
20976986,MTH,133,5,201610,3,C,D,TR,1100.0,1215.0
11842093,CSC,350,500,201610,3,,C,,,
11842093,CSC,353,1,201610,3,,F,TR,930.0,1045.0
11842093,ECO,231,4,201610,3,C,D,MWF,1000.0,1050.0
11842093,GOL,131,4,201610,3,C,C,TR,1100.0,1215.0
11842093,GOL,131L,22,201610,1,C,C,T,1300.0,1450.0
11842093,MTH,220,8,201610,3,C,D,MWF,1100.0,1150.0
10621587,CSC,202,1,201610,3,A,A,MW,1430.0,1545.0
10621587,ECO,232,4,201610,3,C,C,MWF,1100.0,1150.0
10621587,MTH,220,10,201610,3,,D,TR,1100.0,1215.0
3099974,ENV,110,2,201610,3,A,A,TR,800.0,850.0
3099974,ENV,110L,23,201610,0,,,WF,800.0,930.0
4649933,ENG,200,7,201610,3,C,C,TR,930.0,1045.0
4649933,ENV,110,2,201610,3,B,B,TR,800.0,850.0
4649933,ENV,110L,23,201610,0,,,WF,800.0,930.0
4649933,MTH,133,400,201610,3,C,B,M,800.0,850.0
24699211,BLW,335,2,201610,3,,C,TR,800.0,915.0
24699211,CSC,202,1,201610,3,A,C,MW,1430.0,1545.0
24699211,CSC,211,1,201610,3,F,D,MW,1300.0,1415.0
24699211,ECO,231,4,201610,3,D,D,MWF,1000.0,1050.0
24699211,GBU,325,3,201610,3,,C,TR,930.0,1045.0
2212255,ACC,331,1,201610,3,,B,MW,1100.0,1215.0
2212255,ACC,333,2,201610,3,,A,TR,1230.0,1345.0
2212255,CSC,351,1,201610,3,,A,TR,1400.0,1515.0
2212255,CSC,455,1,201610,3,,B,MW,1300.0,1415.0
26621724,EGR,215,1,201610,3,D,QF,TR,1230.0,1345.0
26621724,EGR,215L,22,201610,1,,QF,T,1400.0,1650.0
26621724,HRT,325,1,201610,2,,B,M,1000.0,1150.0
26621724,HRT,325L,20,201610,1,,B,W,1000.0,1150.0
26621724,MTH,139,1,201610,3,C,F,TR,930.0,1045.0
4559279,CSC,211,2,201610,3,B,C,TR,1230.0,1345.0
4559279,CSC,350,500,201610,3,,B,,,
4559279,GOL,131,502,201610,3,B,B,,,
4559279,GOL,131L,503,201610,1,B,B,,,
4559279,MKT,351,501,201610,3,,W6,,,
28242593,CSC,101,3,201610,3,A,A,TR,1100.0,1215.0
28242593,HIS,134,14,201610,3,,B,MW,1600.0,1715.0
28242593,PSC,142,10,201610,3,C,A,TR,1230.0,1345.0
28242593,SOC,139,2,201610,3,B,C,MW,1430.0,1545.0
2885776,CSC,102,3,201610,3,B,C,TR,1100.0,1215.0
2885776,ENG,273,92,201610,3,B,B,MWF,1000.0,1050.0
2885776,MTH,133,2,201610,3,F,QF,MW,1300.0,1415.0
2885776,MTH,220,2,201610,3,D,D,MWF,800.0,850.0
27273084,ART,315,1,201610,3,,B,MW,800.0,1040.0
27273084,CSC,351,1,201610,3,,A,TR,1400.0,1515.0
27273084,CSC,353,1,201610,3,,B,TR,930.0,1045.0
27273084,GBU,325,1,201610,3,,A,MW,1100.0,1215.0
5133524,GBU,147,500,201610,3,F,W6,,,
5133524,MTH,110,5,201610,3,,W6,MWF,1100.0,1150.0
5133524,PSC,211,1,201610,3,,W6,MW,1430.0,1545.0
5133524,PSC,303,90,201610,3,,F,TR,1230.0,1345.0
18810758,ACC,101,500,201610,3,C,D,,,
18810758,ART,100,5,201610,3,B,C,TR,1100.0,1340.0
18810758,CSC,351,1,201610,3,,A,TR,1400.0,1515.0
18810758,CSC,353,1,201610,3,,C,TR,930.0,1045.0
12372911,CHE,331,2,201610,3,C,C,M,1400.0,1450.0
12372911,CHE,331,2,201610,3,C,C,MWF,900.0,950.0
12372911,CHE,475,3,201610,1,P,P,F,1200.0,1250.0
12372911,CSC,331,1,201610,3,,A,TR,1230.0,1345.0
12372911,HIS,133,10,201610,3,D,C,TR,1100.0,1215.0
12372911,PHY,241,1,201610,3,C,B,MWF,800.0,850.0
12372911,PHY,241L,20,201610,1,C,C,W,1310.0,1600.0
26784228,CSC,425,1,201610,3,,A,TR,930.0,1045.0
26784228,CSC,442,1,201610,3,,A,TR,1100.0,1215.0
26784228,MTH,305,1,201610,3,,A,MWF,900.0,950.0
26784228,MTH,359,1,201610,3,,A,TR,1230.0,1345.0
5357634,ACC,331,600,201610,3,,D,MW,1300.0,1415.0
5357634,ACC,333,2,201610,3,,C,TR,1230.0,1345.0
5357634,CSC,121,500,201610,3,A,B,,,
5357634,CSC,340,500,201610,3,,C,,,
5357634,ECO,339,3,201610,3,,D,TR,1100.0,1215.0
22498686,AST,105,1,201610,3,A,A,MWF,1100.0,1150.0
22498686,AST,105L,20,201610,1,A,A,M,1300.0,1450.0
22498686,CSC,323,1,201610,3,,A,TR,1530.0,1645.0
22498686,CSC,331,1,201610,3,,A,TR,1230.0,1345.0
22498686,GBU,147,500,201610,3,A,A,,,
27416174,CSC,202,1,201610,3,C,F,MW,1430.0,1545.0
27416174,ENG,132,24,201610,3,B,C,TR,1100.0,1215.0
27416174,HIS,134,16,201610,3,,C,TR,1230.0,1345.0
25072585,EGR,215,1,201610,3,B,B,TR,1230.0,1345.0
25072585,EGR,215L,21,201610,1,,B,R,1400.0,1650.0
25072585,EGR,250,1,201610,4,D,F,MWF,1100.0,1150.0
25072585,EGR,250L,20,201610,0,D,,M,1430.0,1720.0
25072585,PHY,242,1,201610,3,F,D,TR,800.0,915.0
25072585,PHY,242L,21,201610,1,F,D,T,1530.0,1820.0
25072585,PSY,133,13,201610,3,B,C,MW,1300.0,1415.0
3351433,ACC,232,1,201610,3,B,A,MW,1300.0,1415.0
3351433,BCM,247,8,201610,3,D,B,TR,930.0,1045.0
3351433,GBU,325,1,201610,3,,C,MW,1100.0,1215.0
3351433,MKT,351,1,201610,3,,D,TR,800.0,915.0
3351433,MTH,220,503,201610,3,,W6,,,
2778134,CSC,202,1,201610,3,A,A,MW,1430.0,1545.0
2778134,CSC,211,2,201610,3,A,A,TR,1230.0,1345.0
2778134,GOL,131,3,201610,3,B,B,TR,930.0,1045.0
2778134,GOL,131L,24,201610,1,C,B,T,1500.0,1650.0
2778134,MTH,233,1,201610,3,B,A,MWF,1000.0,1050.0
2778134,MTH,233L,1,201610,1,B,A,R,1100.0,1215.0
23745540,CSC,214,1,201610,3,C,C,MW,1430.0,1545.0
23745540,CSC,241,1,201610,3,B,B,TR,1400.0,1515.0
23745540,CSC,331,1,201610,3,,A,TR,1230.0,1345.0
23745540,MTH,233,1,201610,3,C,B,MWF,1000.0,1050.0
23745540,MTH,233L,1,201610,1,C,B,R,1100.0,1215.0
23745540,SOC,137,501,201610,3,A,A,,,
18571994,CSC,214,1,201610,3,F,F,MW,1430.0,1545.0
18571994,CSC,323,1,201610,3,,B,TR,1530.0,1645.0
18571994,CSC,340,1,201610,3,,A,MWF,1000.0,1050.0
18571994,GOL,132,2,201610,3,C,D,MWF,1100.0,1150.0
18571994,GOL,132L,63,201610,1,C,D,R,1300.0,1450.0
24760989,AST,105,2,201610,3,C,C,TR,930.0,1045.0
24760989,AST,105L,22,201610,1,C,C,M,1700.0,1850.0
24760989,CSC,101,3,201610,3,B,A,TR,1100.0,1215.0
24760989,CSC,201,1,201610,3,C,C,MW,1300.0,1415.0
24760989,PSC,142,3,201610,3,B,C,W,1600.0,1830.0
2126082,CHE,111,3,201610,3,F,D,TR,1100.0,1215.0
2126082,CHE,111L,20,201610,1,C,C,M,1400.0,1550.0
2126082,CSC,340,500,201610,3,,F,,,
2126082,MCM,210,2,201610,3,D,F,TR,930.0,1045.0
2126082,PSC,141,14,201610,3,F,C,TR,1230.0,1345.0
16013296,CSC,211,1,201610,3,B,C,MW,1300.0,1415.0
16013296,CSC,214,1,201610,3,D,D,MW,1430.0,1545.0
16013296,CSC,241,1,201610,3,D,F,TR,1400.0,1515.0
16013296,MTH,140,1,201610,4,D,F,MWF,800.0,850.0
16013296,MTH,140,1,201610,4,D,F,TR,800.0,915.0
16013296,PSC,142,2,201610,3,B,B,TR,930.0,1045.0
20937987,CSC,102,1,201610,3,C,C,MWF,800.0,850.0
20937987,ENG,273,593,201610,3,B,B,,,
20937987,MTH,133,2,201610,3,C,QF,MW,1300.0,1415.0
20937987,MTH,220,7,201610,3,F,B,MWF,1000.0,1050.0
27164101,CSC,211,2,201610,3,C,D,TR,1230.0,1345.0
27164101,CSC,340,1,201610,3,,B,MWF,1000.0,1050.0
27164101,MTH,220,2,201610,3,B,B,MWF,800.0,850.0
27164101,PSC,141,4,201610,3,C,B,TR,930.0,1045.0
7845964,BIO,121,5,201610,3,D,C,TR,1100.0,1215.0
7845964,BIO,121L,27,201610,1,D,C,R,1330.0,1520.0
7845964,HMS,242,502,201610,3,B,C,,,
7845964,PSC,142,3,201610,3,B,B,W,1600.0,1830.0
7845964,SPA,131,19,201610,3,,A,TR,1700.0,1815.0
25066874,CSC,102,1,201610,3,B,B,MWF,800.0,850.0
25066874,ENG,221,3,201610,3,A,A,TR,1100.0,1215.0
25066874,MSC,101,2,201610,2,A,A,MW,1100.0,1150.0
25066874,MSC,207,11,201610,1,A,A,W,1500.0,1700.0
25066874,MTH,138,2,201610,3,D,C,MWF,900.0,950.0
25066874,PSC,142,5,201610,3,C,A,MWF,1000.0,1050.0
908250,HIS,210,1,201610,3,,A,MWF,1100.0,1150.0
908250,MTH,110,2,201610,3,D,C,MWF,1000.0,1050.0
908250,SPA,231,3,201610,3,C,C,MW,1300.0,1415.0
19754171,ACC,232,4,201610,3,F,W6,TR,1400.0,1515.0
19754171,CSC,323,1,201610,3,,A,TR,1530.0,1645.0
19754171,CSC,331,1,201610,3,,A,TR,1230.0,1345.0
19754171,ECO,232,4,201610,3,C,B,MWF,1100.0,1150.0
19754171,MTH,220,7,201610,3,F,D,MWF,1000.0,1050.0
24264985,ANT,248,1,201610,4,,A,TR,1400.0,1515.0
24264985,ANT,248L,1,201610,0,,,R,1530.0,1645.0
24264985,ANT,455,1,201610,3,,C,TR,1230.0,1345.0
24264985,GER,131,2,201610,3,A,A,MWF,1100.0,1150.0
24264985,MTH,140,2,201610,4,F,F,TR,930.0,1045.0
24264985,MTH,140,2,201610,4,F,F,MWF,1000.0,1050.0
11000678,ACC,232,2,201610,3,F,W6,TR,930.0,1045.0
11000678,BLW,335,501,201610,3,,D,,,
11000678,GBU,325,500,201610,3,F,D,,,
11000678,MGT,370,501,201610,3,,A,,,
11000678,MKT,351,2,201610,3,,B,TR,1100.0,1215.0
19189477,CSC,202,1,201610,3,A,A,MW,1430.0,1545.0
19189477,CSC,211,2,201610,3,A,B,TR,1230.0,1345.0
19189477,ENG,273,596,201610,3,A,B,,,
19189477,PSC,141,10,201610,3,A,A,MWF,1000.0,1050.0
26695489,ACC,101,1,201610,3,F,B,MWF,900.0,950.0
26695489,CSC,340,500,201610,3,,F,,,
26695489,CSC,350,500,201610,3,,C,,,
26695489,CSC,353,1,201610,3,,D,TR,930.0,1045.0
4225824,ACC,231,3,201610,3,D,D,MW,1430.0,1545.0
4225824,ECO,231,3,201610,3,D,C,TR,930.0,1045.0
4225824,HSC,121,500,201610,3,C,B,,,
4225824,KIN,330,3,201610,3,,B,TR,1230.0,1345.0
4225824,KIN,340,2,201610,3,,A,TR,800.0,915.0
20227121,CHE,133,500,201610,3,B,B,,,
20227121,CHE,133,500,201610,3,B,B,M,1600.0,1800.0
20227121,CHE,133L,25,201610,1,D,C,T,1700.0,1750.0
20227121,CHE,133L,25,201610,1,D,C,W,1600.0,1850.0
20227121,CSC,102,5,201610,3,A,A,TR,1400.0,1515.0
20227121,MTH,133,5,201610,3,D,C,TR,1100.0,1215.0
20227121,PSY,133,12,201610,3,B,B,MWF,1200.0,1250.0
23335488,BIO,121,3,201610,3,C,B,MWF,1000.0,1050.0
23335488,BIO,121L,26,201610,1,C,B,R,1100.0,1250.0
23335488,ENG,200,4,201610,3,,C,TR,1400.0,1515.0
23335488,HIS,134,14,201610,3,,F,MW,1600.0,1715.0
23335488,MTH,099,16,201610,3,RF,RF,MWF,1200.0,1250.0
23335488,SFA,250,1,201610,1,A,A,,,
674912,ACC,453,1,201610,3,,A,MW,1100.0,1215.0
674912,CSC,340,1,201610,3,,A,MWF,1000.0,1050.0
674912,ECO,232,1,201610,3,A,B,MW,1430.0,1545.0
674912,MGT,371,22,201610,3,,A,T,1600.0,1830.0
17598859,BLW,478,20,201610,3,,A,TR,1700.0,1815.0
17598859,ENV,209,1,201610,3,C,C,MW,1100.0,1150.0
17598859,ENV,209L,21,201610,0,,,W,1300.0,1550.0
17598859,ENV,210,1,201610,3,C,C,MW,1200.0,1250.0
17598859,ENV,210L,20,201610,0,,,M,1300.0,1550.0
17598859,ENV,402,1,201610,3,,B,TR,930.0,1020.0
17598859,ENV,402L,20,201610,0,,,R,1400.0,1650.0
17598859,ENV,412,1,201610,3,,C,TR,1100.0,1150.0
17598859,ENV,412L,20,201610,0,,,T,1400.0,1650.0
16838909,AST,105,502,201610,3,C,C,,,
16838909,AST,105L,25,201610,1,C,C,T,1630.0,1820.0
16838909,CSC,211,2,201610,3,B,A,TR,1230.0,1345.0
16838909,CSC,214,1,201610,3,D,C,MW,1430.0,1545.0
19693798,CSC,202,1,201610,3,B,C,MW,1430.0,1545.0
19693798,ENG,273,93,201610,3,C,B,MWF,1100.0,1150.0
19693798,MTH,233,1,201610,3,,W6,MWF,1000.0,1050.0
19693798,MTH,233L,1,201610,1,,W,R,1100.0,1215.0
19693798,PHY,131,2,201610,3,D,D,TR,930.0,1045.0
19693798,PHY,131L,22,201610,1,D,D,T,1230.0,1520.0
19580309,BIO,131,2,201610,3,C,C,MWF,1000.0,1050.0
19580309,BIO,131L,20,201610,1,C,C,M,1300.0,1450.0
19580309,CSC,102,3,201610,3,A,B,TR,1100.0,1215.0
19580309,KIN,200L,12,201610,2,A,A,MWF,700.0,750.0
19580309,MTH,133,1,201610,3,D,C,MWF,900.0,950.0
23054754,IRW,099,5,201610,3,RP,RP,TR,1230.0,1345.0
23054754,MTH,099,16,201610,3,RF,RF,MWF,1200.0,1250.0
23054754,PHY,101,1,201610,3,D,D,MWF,1100.0,1150.0
23054754,PHY,101L,22,201610,1,D,D,M,1600.0,1750.0
23054754,SFA,101,67,201610,1,F,W6,MW,1300.0,1350.0
23054754,THR,161,1,201610,3,D,F,MWF,900.0,950.0
16321632,ACC,232,3,201610,3,D,C,TR,1230.0,1345.0
16321632,CSC,340,500,201610,3,,C,,,
16321632,CSC,351,1,201610,3,,B,TR,1400.0,1515.0
16321632,CSC,353,1,201610,3,,C,TR,930.0,1045.0
15122665,CSC,241,1,201610,3,C,C,TR,1400.0,1515.0
15122665,CSC,331,1,201610,3,,A,TR,1230.0,1345.0
15122665,ENG,273,93,201610,3,A,A,MWF,1100.0,1150.0
15122665,GBU,325,2,201610,3,,B,MW,1300.0,1415.0
20026963,HIS,152,3,201610,3,B,C,TR,1230.0,1345.0
20026963,HIS,210,2,201610,3,,C,TR,1100.0,1215.0
20026963,HIS,322,1,201610,3,,C,MW,1430.0,1545.0
20026963,SED,370,7,201610,3,,F,TR,1400.0,1515.0
13167721,COM,170,503,201610,3,D,B,,,
13167721,CSC,214,1,201610,3,F,W6,MW,1430.0,1545.0
13167721,CSC,241,1,201610,3,F,W6,TR,1400.0,1515.0
13167721,CSC,350,500,201610,3,,A,,,
13167721,MTH,220,503,201610,3,B,C,,,
17156134,BIO,130,1,201610,3,B,B,M,1400.0,1450.0
17156134,BIO,130,1,201610,3,B,B,TR,930.0,1045.0
17156134,CHE,134,500,201610,3,C,A,M,1600.0,1800.0
17156134,CHE,134,500,201610,3,C,A,,,
17156134,CHE,134L,22,201610,1,C,B,R,1400.0,1650.0
17156134,CSC,102,2,201610,3,A,A,MWF,1000.0,1050.0
17156134,MTH,139,2,201610,3,F,C,TR,1230.0,1345.0
4793536,ACC,231,3,201610,3,A,B,MW,1430.0,1545.0
4793536,BIO,123,2,201610,3,C,B,MWF,1100.0,1150.0
4793536,BIO,123L,20,201610,1,C,B,W,1200.0,1350.0
4793536,CSC,102,1,201610,3,D,C,MWF,800.0,850.0
4793536,HIS,133,7,201610,3,D,D,TR,1100.0,1215.0
19647930,BIO,131,3,201610,3,C,C,TR,930.0,1045.0
19647930,BIO,131L,21,201610,1,C,C,M,1500.0,1650.0
19647930,HIS,133,12,201610,3,B,B,MWF,1100.0,1150.0
19647930,HSC,121,3,201610,3,B,B,MWF,1000.0,1050.0
19647930,PHI,153,502,201610,3,D,W6,,,
19647930,PSY,133,1,201610,3,F,C,TR,1230.0,1345.0
15815414,COM,170,6,201610,3,C,B,TR,1230.0,1345.0
15815414,CSC,214,1,201610,3,C,B,MW,1430.0,1545.0
15815414,CSC,351,1,201610,3,,A,TR,1400.0,1515.0
15815414,CSC,455,1,201610,3,,B,MW,1300.0,1415.0
8876596,BIO,133,3,201610,3,C,C,MWF,1000.0,1050.0
8876596,BIO,133L,23,201610,1,C,C,T,1400.0,1550.0
8876596,CSC,202,1,201610,3,B,B,MW,1430.0,1545.0
8876596,ENG,211,1,201610,3,D,C,TR,1100.0,1215.0
8876596,MTH,305,1,201610,3,,F,MWF,900.0,950.0
17489604,EGR,111,2,201610,3,A,A,MW,1510.0,1600.0
17489604,EGR,111L,21,201610,0,,,MW,1601.0,1651.0
17489604,EGR,215,1,201610,3,B,B,TR,1230.0,1345.0
17489604,EGR,215L,20,201610,1,,B,M,1800.0,2050.0
17489604,MTH,234,2,201610,4,B,B,TR,930.0,1045.0
17489604,MTH,234,2,201610,4,B,B,M,1300.0,1415.0
17489604,PHY,242,1,201610,3,B,B,TR,800.0,915.0
17489604,PHY,242L,21,201610,1,B,B,T,1530.0,1820.0
17489604,PSC,141,11,201610,3,,W6,TR,1100.0,1215.0
19949252,GOL,408,1,201610,3,,C,MW,1100.0,1150.0
19949252,GOL,408L,11,201610,0,,,R,1430.0,1700.0
19949252,GOL,443,1,201610,3,,B,TR,930.0,1020.0
19949252,GOL,443L,12,201610,0,,,W,1430.0,1700.0
19949252,GOL,471,3,201610,2,,A,,,
19949252,GOL,471,8,201610,1,,A,,,
19949252,MCM,250,1,201610,3,C,B,MW,1300.0,1415.0
9913737,GEO,131,1,201610,3,A,A,MWF,1000.0,1050.0
9913737,HIS,133,1,201610,3,A,A,MWF,700.0,750.0
9913737,HIS,134,1,201610,3,A,A,MWF,800.0,850.0
9913737,HIS,152,2,201610,3,B,A,MWF,1100.0,1150.0
9913737,SFA,101,2,201610,1,A,A,MW,900.0,950.0
29560925,ACC,231,1,201610,3,B,A,MWF,1000.0,1050.0
29560925,BCM,247,4,201610,3,B,A,MWF,1100.0,1150.0
29560925,HIS,151,2,201610,3,C,C,TR,1100.0,1215.0
29560925,KIN,115,3,201610,1,,A,TR,930.0,1045.0
29560925,KIN,235,1,201610,2,A,B,TR,1230.0,1345.0
10643703,HIS,133,501,201610,3,F,F,,,
10643703,MSC,101,2,201610,2,A,A,MW,1100.0,1150.0
10643703,MSC,207,11,201610,1,A,A,W,1500.0,1700.0
10643703,MTH,138,9,201610,3,F,F,TR,930.0,1045.0
10643703,SPH,172,2,201610,3,F,F,TR,1700.0,1815.0
10247539,ACC,231,500,201610,3,,W6,,,
10247539,ECO,232,1,201610,3,A,B,MW,1430.0,1545.0
10247539,ENG,132,15,201610,3,A,B,TR,1530.0,1645.0
10247539,HIS,134,11,201610,3,B,C,TR,1230.0,1345.0
10247539,MUS,140,501,201610,3,A,A,,,
1173424,CSC,102,3,201610,3,B,D,TR,1100.0,1215.0
1173424,HIS,133,12,201610,3,F,F,MWF,1100.0,1150.0
1173424,MUP,136,4,201610,2,A,A,MTWR,1600.0,1730.0
1173424,SPA,131,16,201610,3,C,D,MWF,1300.0,1350.0
21391349,AST,105,2,201610,3,B,C,TR,930.0,1045.0
21391349,AST,105L,21,201610,1,B,C,M,1500.0,1650.0
21391349,BCM,247,3,201610,3,B,C,MWF,1000.0,1050.0
21391349,CSC,211,1,201610,3,D,F,MW,1300.0,1415.0
21391349,CSC,351,1,201610,3,,B,TR,1400.0,1515.0
15173447,AST,105,2,201610,3,C,C,TR,930.0,1045.0
15173447,AST,105L,25,201610,1,C,C,T,1630.0,1820.0
15173447,COM,111,20,201610,3,C,C,W,1845.0,2115.0
15173447,CSC,102,3,201610,3,C,B,TR,1100.0,1215.0
15173447,PSY,133,12,201610,3,B,C,MWF,1200.0,1250.0
2024936,CSC,323,1,201610,3,,B,TR,1530.0,1645.0
2024936,CSC,342,1,201610,3,,C,MWF,1000.0,1050.0
2024936,PHY,132,1,201610,3,C,C,TR,800.0,915.0
2024936,PHY,132L,20,201610,1,C,C,M,1200.0,1450.0
2024936,PSC,141,9,201610,3,C,C,MWF,900.0,950.0
20520422,BIO,130,2,201610,3,A,B,M,1400.0,1450.0
20520422,BIO,130,2,201610,3,A,B,TR,1230.0,1345.0
20520422,HIS,133,14,201610,3,B,A,MWF,1300.0,1350.0
20520422,MTH,220,5,201610,3,C,C,MWF,800.0,850.0
20520422,PSC,142,1,201610,3,A,A,MWF,900.0,950.0
18155455,CSC,211,1,201610,3,C,C,MW,1300.0,1415.0
18155455,CSC,353,1,201610,3,,C,TR,930.0,1045.0
18155455,PHY,110,1,201610,3,C,D,MWF,1000.0,1050.0
18155455,PHY,110L,21,201610,1,C,D,M,1500.0,1750.0
18155455,THR,161,9,201610,3,C,B,TR,1230.0,1345.0
29103353,BIO,121,3,201610,3,B,B,MWF,1000.0,1050.0
